what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1355230533812
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1355230557140
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1355230557312
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.505.v201202020200,"org.eclipse.jst.j2ee.ejb",1355230557796
started,bundle,org.eclipse.jst.j2ee.jca,1.1.501.v201111030500,"org.eclipse.jst.j2ee.jca",1355230557890
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1355230557968
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1355230558000
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1355230558203
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1355230559578
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1355230564109
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1355230564156
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1355230564859
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.301.v20111010_1242,"org.eclipse.jst.server.tomcat.core",1355230565203
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1355230565218
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1355230565234
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1355230568093
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1355230569734
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1355230569734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355230591218
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1355230813187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355231205171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355231207953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355231211921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355231213437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355231271234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355231275312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355231279093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355231280390
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355231295640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355231297093
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355231330515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355231331718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355231364796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355231366156
error,log,,,"Unable to read repository at http://download.jboss.org/jbosstools/updates/m2eclipse-wtp/content.xml.",1355231501078
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1355231501109
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.updatesite",1355231501140
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1355231501140
error,log,,,"No repository found at jar:file:/D:/tools/eclipse-me-sdk-plugins-uc.zip!/.",1355231501171
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1355231502281
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1355231502734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355231541828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355231545921
error,log,,,"Unable to read repository at http://repository.tesla.io:8081/nexus/content/sites/m2e.extras/m2eclipse-buildhelper/0.15.0/N/0.15.0.201207090124/content.xml.",1355232479281
error,log,,,"Unable to read repository at http://download.eclipse.org/eclipse/updates/3.7/compositeContent.xml.",1355233455500
error,log,,,"Unable to read repository at http://subclipse.tigris.org/update_1.6.x/content.xml.",1355234431703
error,log,,,"Unable to read repository at http://download.eclipse.org/webtools/repository/indigo/compositeContent.xml.",1355235407890
error,log,,,"Unable to read repository at http://download.eclipse.org/releases/indigo/compositeContent.xml.",1355236384093
error,log,,,"Unable to read repository at https://repository.sonatype.org/content/repositories/forge-sites/m2e-extras/0.14.0/N/0.14.0.201108020602/content.xml.",1355237360312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355237589593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355237601593
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355237644906
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1355237653187
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1355237653218
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1355237653218
opened,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355237653296
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1355237653390
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1355237653406
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1355237653406
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355237654890
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1355237662609
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1355237662671
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1355237662906
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1355237662906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355237667265
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1355237669781
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1355237669984
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1355237670171
started,bundle,org.eclipse.ant.ui,3.5.101.v20120110-1739,"org.eclipse.ant.ui",1355237670515
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1355237670625
error,log,,,"Core exception while retrieving the content description",1355237671921
error,log,,,"Core exception while retrieving the content description",1355237671984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355237672531
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1355237672546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355237679765
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.ui",1355237690687
started,bundle,org.eclipse.wst.web.ui,1.1.500.v201111030500,"org.eclipse.wst.web.ui",1355237690703
started,bundle,org.eclipse.jst.common.project.facet.ui,1.4.200.v201008182133,"org.eclipse.jst.common.project.facet.ui",1355237691218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355237759953
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1355237759968
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1355237760015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1355237760078
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1355237761671
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355237783828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355237794062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355237801234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355237895500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355237896796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355238090984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1355238098796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355238100375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355238110171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1355238115421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355238115671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355238117437
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1355238133437
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1355238134406
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355238134421
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1355238143375
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1355238143390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355238170765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355238170796
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355238170937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355238182296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355238182296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355238182312
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1355238182328
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355238185375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355238191453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355238229812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355238233125
error,log,,,"Unable to read repository at https://repository.sonatype.org/content/repositories/forge-sites/m2e-extras/0.15.0/N/0.15.0.201206251206/content.xml.",1355238336531
error,log,,,"Unable to read repository at http://download.eclipse.org/mylyn/releases/indigo/compositeContent.xml.",1355239312734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355239943421
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1355239950671
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1355239953421
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1355239953640
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1355239953812
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1355239954078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355239954093
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1355239955062
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355240035109
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1355240037390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355240055687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355240055703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355240055828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355240067375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355240076140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355240076140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355240076343
error,log,,,"Unable to read repository at http://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/2.10/content.xml.",1355240288937
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1355240288968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355240363328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1355240367984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355240368281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355240368640
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355240376875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355240376890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355240376968
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241186968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1355241191281
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1355241195515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241207765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241207765
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241207937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241210062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241213734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241214937
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1355241214937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241233453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241245437
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1355241245453
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1355241251734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.restartWorkbench",1355241252546
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1355241252703
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1355241252781
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1355241268734
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1355241268734
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1355241268734
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1355241268734
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1355241269000
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1355241269000
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1355241269000
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1355241269000
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1355241269000
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1355241269000
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1355241269000
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1355241269015
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1355241269015
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1355241269015
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1355241269015
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1355241269015
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1355241269015
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1355241269015
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1355241269015
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1355241269015
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1355241269015
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1355241269031
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1355241269031
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1355241269031
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1355241269031
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1355241269031
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1355241269031
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1355241269031
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1355241269031
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1355241269031
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1355241269031
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1355241269031
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1355241269031
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1355241269031
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1355241269031
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1355241269031
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1355241269031
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1355241269031
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1355241269031
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1355241269046
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1355241269046
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1355241269078
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1355241269078
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1355241269078
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1355241269078
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1355241269093
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1355241269093
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1355241269093
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1355241269093
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1355241269093
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1355241269093
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1355241269093
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1355241269093
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1355241269093
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1355241269093
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1355241269093
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1355241269093
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1355241269093
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1355241269093
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1355241269109
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1355241269109
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1355241269109
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1355241269109
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1355241269109
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1355241269109
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1355241269109
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1355241269140
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1355241269140
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1355241269140
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1355241269140
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1355241269140
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1355241269140
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1355241269140
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1355241269140
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1355241269140
